Classification Name,Classification Code,Series Name,Series Code,Country Name,Country Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,Tunisia,TUN,0.64,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,Türkiye,TUR,0.391,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,Turks and Caicos Islands,TCA,0.79,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,Uganda,UGA,1.807,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,United Arab Emirates,ARE,0.374,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,United Kingdom,GBR,0.341,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,United States,USA,0.46,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,Upper middle income,UMC,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,Uruguay,URY,0.416,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,Vietnam,VNM,1.052,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,West Bank and Gaza,PSE,0.845,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,WORLD,WLD,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,Zambia,ZMB,1.821,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,Zimbabwe,ZWE,1.529,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Albania,ALB,3.992,4.092,4.159,4.239,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Algeria,DZA,3.801,3.861,3.834,3.798,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Angola,AGO,4.371,4.336,4.396,4.58,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Anguilla,AIA,3.755,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Antigua and Barbuda,ATG,4.154,4.345,4.435,4.549,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Argentina,ARG,3.375,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Armenia,ARM,3.127,3.198,3.27,3.28,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Aruba,ABW,3.453,3.657,3.946,4.18,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Australia,AUS,2.282,2.296,2.348,2.587,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Austria,AUT,2.8,2.877,2.846,3.011,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Azerbaijan,AZE,2.372,2.423,2.484,2.559,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,"Bahamas, The",BHS,4.319,4.431,4.408,4.533,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Bahrain,BHR,3.413,3.498,3.609,3.874,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Bangladesh,BGD,2.911,3.001,3.055,3.095,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Barbados,BRB,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Belarus,BLR,3.209,3.261,3.343,3.343,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Belgium,BEL,2.891,2.992,2.973,3.162,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Belize,BLZ,2.501,2.344,2.243,2.162,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Benin,BEN,3.586,3.707,3.701,3.744,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Bermuda,BMU,4.113,3.881,3.826,3.653,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Bhutan,BTN,4.427,4.633,4.76,5.08,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Bolivia,BOL,3.587,3.685,3.807,3.793,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Bonaire,BON,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Bosnia and Herzegovina,BIH,3.886,3.929,3.934,4.035,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Botswana,BWA,3.659,3.611,3.627,3.738,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Brazil,BRA,2.837,2.828,2.911,3.115,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,British Virgin Islands,VGB,3.268,3.185,3.346,3.371,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Brunei Darussalam,BRN,4.168,4.306,4.371,4.449,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Bulgaria,BGR,3.818,3.898,3.935,4.149,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Burkina Faso,BFA,3.205,3.329,3.273,3.379,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Burundi,BDI,3.018,2.832,2.811,2.973,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Cabo Verde,CPV,3.392,3.447,3.519,3.599,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Cambodia,KHM,3.655,3.743,3.816,3.927,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Cameroon,CMR,2.642,2.711,2.772,2.836,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Canada,CAN,2.892,2.94,2.947,3.038,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Cayman Islands,CYM,2.958,2.903,2.741,2.793,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Central African Republic,CAF,3.458,3.542,3.606,3.652,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Chad,TCD,2.86,2.756,2.686,2.849,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Chile,CHL,3.084,3.212,3.245,3.436,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,China,CHN,2.597,2.657,2.82,3.013,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Colombia,COL,2.892,2.922,2.96,3.096,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Comoros,COM,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,"Congo, Dem. Rep.",COD,2.951,2.368,2.148,2.098,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,"Congo, Rep.",COG,3.377,3.419,3.399,3.457,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Costa Rica,CRI,4.001,4.04,4.082,4.152,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Côte d'Ivoire,CIV,3.306,3.391,3.541,3.646,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Croatia,HRV,4.21,4.244,4.153,4.32,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Curacao,CUW,2.895,3.018,3.176,3.362,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Cyprus,CYP,2.875,2.897,2.865,2.999,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Czech Republic,CZE,2.928,2.951,2.948,2.996,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Denmark,DNK,2.4,2.465,2.457,2.57,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Djibouti,DJI,2.825,2.895,3.015,3.143,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Dominica,DMA,4.04,4.188,4.279,4.389,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Dominican Republic,DOM,3.557,3.644,3.782,3.923,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,East Asia & Pacific,EAS,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Ecuador,ECU,2.816,2.844,2.89,2.958,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,"Egypt, Arab Rep.",EGY,3.492,3.542,3.538,3.403,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,El Salvador,SLV,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Equatorial Guinea,GNQ,3.562,3.635,3.672,3.713,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Estonia,EST,3.157,3.22,3.202,3.341,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Eswatini,SWZ,3.463,3.383,3.429,3.425,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Ethiopia,ETH,3.139,3.179,3.323,3.4,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Europe & Central Asia,ECS,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Fiji,FJI,3.648,3.714,3.897,3.954,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Finland,FIN,2.571,2.651,2.637,2.739,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,France,FRA,2.966,3.049,3.098,3.252,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Gabon,GAB,3.392,3.437,3.52,3.588,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,"Gambia, The",GMB,2.972,3.038,3.085,3.141,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Germany,DEU,2.814,2.946,2.91,3.056,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Ghana,GHA,3.805,3.899,3.981,4.074,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Greece,GRC,3.068,3.133,3.096,3.162,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Grenada,GRD,5.436,5.592,5.682,5.855,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Guinea,GIN,3.692,3.902,4.041,4.169,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Guinea-Bissau,GNB,3.196,3.287,3.369,3.54,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Guyana,GUY,4.676,4.79,4.877,4.938,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Haiti,HTI,3.97,4.116,4.318,4.535,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,High income,HIC,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Honduras,HND,3.394,3.449,3.438,3.521,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,"Hong Kong SAR, China",HKG,3.696,3.858,4.189,4.559,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Hungary,HUN,3.335,3.417,3.402,3.523,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Iceland,ISL,2.235,2.27,2.257,2.438,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,India,IND,2.853,2.859,2.906,3,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Indonesia,IDN,4.171,4.316,4.311,4.511,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,"Iran, Islamic Rep.",IRN,3.035,3.244,3.679,3.586,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Iraq,IRQ,3.412,3.499,3.57,3.576,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Ireland,IRL,2.421,2.365,2.292,2.247,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Israel,ISR,2.461,2.525,2.479,2.517,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Italy,ITA,2.914,3.009,3.042,3.176,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Jamaica,JAM,6.035,6.203,6.463,6.748,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Japan,JPN,5.585,5.759,5.666,5.867,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Jordan,JOR,3.446,3.489,3.535,3.651,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Kazakhstan,KAZ,2.415,2.451,2.563,2.684,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Kenya,KEN,2.875,2.852,2.936,2.998,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,"Korea, Rep.",KOR,4.76,4.949,4.848,5.235,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Kuwait,KWT,3.378,3.441,3.503,3.642,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Kyrgyz Republic,KGZ,3,2.961,3.021,3.212,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Lao PDR,LAO,3.814,3.877,3.999,4.183,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Latin America & Caribbean,LCN,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Latvia,LVA,3.156,3.162,3.164,3.273,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Lesotho,LSO,3.808,3.917,4.051,4.309,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Liberia,LBR,4.059,4.072,3.886,3.942,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Lithuania,LTU,3.033,3.073,3.07,3.13,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Low income,LIC,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Lower middle income,LMC,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Luxembourg,LUX,2.517,2.654,2.626,2.688,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Madagascar,MDG,3.017,3.154,3.186,3.213,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Malawi,MWI,2.752,2.815,3.019,3.181,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Malaysia,MYS,3.257,3.353,3.446,3.574,..
Food Prices for Nutrition 1.0,FPN 1.0,Affordability of a healthy diet: ratio of cost to the food poverty line,CoHD_pov,Maldives,MDV,3.617,3.671,3.699,3.9,..
